Date,Area is: World,Sub Area is: Country,Sub Area is: City,Image url,Special colum: lpi,Item title ENG,Item ENG,Item title ITA,Item ITA,Item title POR,Item POR,Item title DEU,Item DEU,Item title FRA,Item FRA,Item title CHI,Item CHI,Item title JAP,Item JAP,Item ESP,Item title GAE,Item GAE,Item title MAG,Item MAG,Item title URD,Item URD
"Friday, November 13, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, November 14, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, November 15, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, November 16, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, November 17, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, November 18, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, November 19, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, November 20, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, November 21, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, November 22, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, November 23, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, November 24, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, November 25, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, November 26, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, November 27, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, November 28, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, November 29, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, November 30, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 1, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, December 2, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, December 3, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, December 4, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, December 5, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, December 6, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, December 7, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 8, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, December 9, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, December 10, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, December 11, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, December 12, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, December 13, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, December 14, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 15, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, December 16, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, December 17, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, December 18, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, December 19, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, December 20, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, December 21, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 22, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, December 23, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, December 24, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, December 25, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, December 26, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, December 27, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, December 28, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 29, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, December 30, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, December 31, 2009",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 1, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 2, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 3, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 4, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 5, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 6, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 7, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 8, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 9, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 10, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 11, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 12, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 13, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 14, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 15, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 16, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 17, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 18, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 19, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 20, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 21, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 22, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 23, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 24, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 25, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 26, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 27, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 28, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 29, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 30, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 31, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 1, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 2, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 3, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 4, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 5, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 6, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 7, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 8, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 9, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 10, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 11, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 12, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 13, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 14, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 15, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 16, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 17, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 18, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 19, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 20, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 21, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 22, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 23, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 24, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 25, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 26, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 27, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 28, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 1, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 2, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 3, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 4, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 5, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 6, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 7, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 8, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 9, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 10, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 11, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 12, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 13, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 14, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 15, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 16, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 17, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 18, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 19, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 20, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 21, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 22, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 23, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 24, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 25, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 26, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 27, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 28, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 29, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 30, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 31, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 1, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 2, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, April 3, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, April 4, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, April 5, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 6, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 7, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 8, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 9, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, April 10, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, April 11, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, April 12, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 13, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 14, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 15, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 16, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, April 17, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, April 18, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, April 19, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 20, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 21, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 22, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 23, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, April 24, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, April 25, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, April 26, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 27, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 28, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 29, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 30, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 1, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 2, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 3, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 4, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 5, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 6, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 7, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 8, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 9, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 10, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 11, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 12, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 13, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 14, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 15, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 16, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 17, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 18, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 19, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 20, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 21, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 22, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 23, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 24, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 25, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 26, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 27, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 28, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 29, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 30, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 31, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 1, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 2, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 3, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 4, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 5, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 6, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 7, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 8, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 9, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 10, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 11, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 12, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 13, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 14, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 15, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 16, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 17, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 18, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 19, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 20, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 21, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 22, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 23, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 24, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 25, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 26, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 27, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 28, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 29, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 30, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 1, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 2, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 3, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 4, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 5, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 6, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 7, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 8, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 9, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 10, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 11, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 12, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 13, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 14, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 15, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 16, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 17, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 18, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 19, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 20, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 21, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 22, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 23, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 24, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 25, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 26, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 27, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 28, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 29, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 30, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 31, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 1, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 2, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 3, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 4, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 5, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 6, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 7, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 8, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 9, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 10, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 11, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 12, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 13, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 14, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 15, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 16, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 17, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 18, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 19, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 20, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 21, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 22, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 23, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 24, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 25, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 26, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 27, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 28, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 29, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 30, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 31, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 1, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 2, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 3, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 4, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 5, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 6, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 7, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 8, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 9, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 10, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 11, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 12, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 13, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 14, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 15, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 16, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 17, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 18, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 19, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 20, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 21, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 22, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 23, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 24, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 25, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 26, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 27, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 28, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 29, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 30, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 1, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 2, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 3, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 4, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 5, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 6, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 7, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 8, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 9, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 10, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 11, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 12, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 13, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 14, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 15, 2010",World,,,,,,,,,,,,,,,,,,,,,,,,,
