Date,Area is: World,Sub Area is: Country,Sub Area is: City,LPI SPECIFIC,Image url,Item title ENG,Item ENG,Item title ITA,Item ITA,Item title POR,Item POR,Item title DEU,Item DEU,Item title FRA,Item FRA,Item title CHI,Item CHI,Item title JAP,Item JAP,Item ESP,Item title GAE,Item GAE,Item title MAG,Item MAG,Item title URD,Item URD
"Monday, November 19, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, November 20, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, November 21, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, November 22, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, November 23, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, November 24, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, November 25, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, November 26, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, November 27, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, November 28, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, November 29, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, November 30, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, December 1, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, December 2, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, December 3, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 4, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, December 5, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, December 6, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, December 7, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, December 8, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, December 9, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, December 10, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 11, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, December 12, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, December 13, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, December 14, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, December 15, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, December 16, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, December 17, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 18, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, December 19, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, December 20, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, December 21, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, December 22, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, December 23, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, December 24, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 25, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, December 26, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, December 27, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, December 28, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, December 29, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, December 30, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, December 31, 2007",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 1, 2008",World,,,,,,"KDE 4
In 2008, the community announced the revolutionary KDE 4. In addition to the visual impact of the new default theme, Oxygen, and the new desktop interface, Plasma; KDE 4 also innovated by presenting the following applications: the PDF reader Okular, the Dolphin file manager, as well as KWin, supporting graphics effects. See KDE 4.0 Visual Guide.",,,,,,,,,,,,,,,,,,,
"Wednesday, January 2, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 3, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 4, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 5, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 6, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 7, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 8, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 9, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 10, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 11, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 12, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 13, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 14, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 15, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 16, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 17, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 18, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 19, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 20, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 21, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 22, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 23, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 24, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 25, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 26, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 27, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 28, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 29, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 30, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 31, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 1, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 2, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 3, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 4, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 5, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 6, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 7, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 8, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 9, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 10, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 11, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 12, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 13, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 14, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 15, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 16, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 17, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 18, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 19, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 20, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 21, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 22, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 23, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 24, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 25, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 26, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 27, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 28, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 29, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 1, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 2, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 3, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 4, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 5, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 6, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 7, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 8, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 9, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 10, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 11, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 12, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 13, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 14, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 15, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 16, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 17, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 18, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 19, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 20, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 21, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 22, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 23, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 24, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 25, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 26, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 27, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 28, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 29, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 30, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 31, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 1, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 2, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 3, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 4, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, April 5, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, April 6, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, April 7, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 8, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 9, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 10, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 11, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, April 12, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, April 13, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, April 14, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 15, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 16, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 17, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 18, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, April 19, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, April 20, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, April 21, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 22, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 23, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 24, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 25, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, April 26, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, April 27, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, April 28, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 29, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 30, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 1, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 2, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 3, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 4, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 5, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 6, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 7, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 8, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 9, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 10, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 11, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 12, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 13, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 14, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 15, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 16, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 17, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 18, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 19, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 20, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 21, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 22, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 23, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 24, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 25, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 26, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 27, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 28, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 29, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 30, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 31, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 1, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 2, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 3, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 4, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 5, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 6, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 7, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 8, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 9, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 10, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 11, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 12, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 13, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 14, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 15, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 16, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 17, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 18, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 19, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 20, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 21, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 22, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 23, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 24, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 25, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 26, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 27, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 28, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 29, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 30, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 1, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 2, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 3, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 4, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 5, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 6, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 7, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 8, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 9, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 10, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 11, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 12, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 13, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 14, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 15, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 16, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 17, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 18, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 19, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 20, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 21, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 22, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 23, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 24, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 25, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 26, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 27, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 28, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 29, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 30, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 31, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 1, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 2, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 3, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 4, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 5, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 6, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 7, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 8, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 9, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 10, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 11, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 12, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 13, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 14, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 15, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 16, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 17, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 18, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 19, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 20, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 21, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 22, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 23, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 24, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 25, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 26, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 27, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 28, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 29, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 30, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 31, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 1, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 2, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 3, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 4, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 5, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 6, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 7, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 8, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 9, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 10, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 11, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 12, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 13, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 14, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 15, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 16, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 17, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 18, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 19, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 20, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 21, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 22, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 23, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 24, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 25, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 26, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 27, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 28, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 29, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 30, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 1, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 2, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 3, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 4, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 5, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 6, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 7, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 8, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 9, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 10, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 11, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 12, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 13, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 14, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 15, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 16, 2008",World,,,,,,,,,,,,,,,,,,,,,,,,,
